ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768010513292,v1.1,KXBTC2026250-27JAN01-250000,1768010513292,0,,,,KALSHI,KXBTC2026250-27JAN01-250000,,False,,,,,,,True,,,,,,,,,,0.0,0.0,,,,,,NO_TRADE,BOOK_SANITY,BOOK_SANITY: yes_levels=6 no_levels=34 yes_bid=6 no_bid=93,"[""BOOK_SANITY: yes_levels=6 no_levels=34 yes_bid=6 no_bid=93""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768010513295,v1.1,KXBTC2026250-27JAN01-250000,1768010513295,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010514518,v1.1,KXBTC2026250-27JAN01-250000,1768010514518,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010515749,v1.1,KXBTC2026250-27JAN01-250000,1768010515749,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010516958,v1.1,KXBTC2026250-27JAN01-250000,1768010516958,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010518182,v1.1,KXBTC2026250-27JAN01-250000,1768010518182,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010519399,v1.1,KXBTC2026250-27JAN01-250000,1768010519399,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010520632,v1.1,KXBTC2026250-27JAN01-250000,1768010520632,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010521845,v1.1,KXBTC2026250-27JAN01-250000,1768010521845,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
1768010523069,v1.1,KXBTC2026250-27JAN01-250000,1768010523069,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026250-27JAN01-250000,,False,RESOLUTION_UNKNOWN,0,0.06,0.07,,,True,,0,,,,,,,,1666.666666666668,0.0,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,RESOLUTION_UNKNOWN,RESOLUTION_UNKNOWN,[],0.0,0.0,0.0,0,False,,,,,,,,,,
