ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768042307714,v1.1,KXBTC2026200-27JAN01-200000,1768042307714,0,,,,KALSHI,KXBTC2026200-27JAN01-200000,,False,,,,,,,True,,,,,,,,,,0.0,0.0,,,,,,NO_TRADE,BOOK_SANITY,BOOK_SANITY: yes_levels=13 no_levels=36 yes_bid=13 no_bid=86 BOOK_SHA1:9b63a2e628,"[""BOOK_SANITY: yes_levels=13 no_levels=36 yes_bid=13 no_bid=86 BOOK_SHA1:9b63a2e628""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042307714,v1.1,KXBTC2026200-27JAN01-200000,1768042307714,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042309115,v1.1,KXBTC2026200-27JAN01-200000,1768042309115,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042310303,v1.1,KXBTC2026200-27JAN01-200000,1768042310303,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042311495,v1.1,KXBTC2026200-27JAN01-200000,1768042311495,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042312673,v1.1,KXBTC2026200-27JAN01-200000,1768042312673,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,646757,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:2802d39ad3"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042313900,v1.1,KXBTC2026200-27JAN01-200000,1768042313900,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,646508,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:f560512ec1"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042315124,v1.1,KXBTC2026200-27JAN01-200000,1768042315124,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042316320,v1.1,KXBTC2026200-27JAN01-200000,1768042316320,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042317539,v1.1,KXBTC2026200-27JAN01-200000,1768042317539,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042318730,v1.1,KXBTC2026200-27JAN01-200000,1768042318730,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042319914,v1.1,KXBTC2026200-27JAN01-200000,1768042319914,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042321107,v1.1,KXBTC2026200-27JAN01-200000,1768042321107,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768042322317,v1.1,KXBTC2026200-27JAN01-200000,1768042322317,1798779600000,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,0.13,0.14,,,True,,0,,,,,,,,769.2307692307699,647254,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""DATA:LIVE"", ""BOOK_SHA1:9b63a2e628"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
