ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash
1767998951333,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998951333,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998953497,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998953497,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998955622,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998955622,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998957764,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998957764,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998959907,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998959907,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998962036,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998962036,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998964190,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998964190,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998966322,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998966322,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998968460,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998968460,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
1767998970596,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,1767998970596,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,False,RESOLUTION_UNKNOWN,0,,,,,False,NO_DATA,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,KXMVESPORTSMULTIGAMEEXTENDED-S2025AFE7D399436-E7C3D3162A8,,KALSHI_API,SIMULATION,NO_TRADE,NO_LIQUIDITY,NO_LIQUIDITY,[],0.0,0.0,0.0,1,False,kalshi_simple_v1
