ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative,model_name,sigma,r,d2
1768056767316,v1.1,KXBTCMINY-27JAN01-80000.00,1768056767316,0,UNKNOWN,UNKNOWN,,KALSHI,KXBTCMINY-27JAN01-80000.00,,False,RESOLUTION_UNKNOWN,0,72,73,27,28,True,,0,,,,,,,,0.0,0.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,BOOK_SANITY,BOOK_SANITY: yes_levels=22 no_levels=17 BOOK_SHA1:0e4f2d2a18,"[""BOOK_SANITY: yes_levels=22 no_levels=17 BOOK_SHA1:0e4f2d2a18""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056767317,v1.1,KXBTCMINY-27JAN01-80000.00,1768056767317,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,428,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535348522072533,-0.27464651477927465,0.2646465147792747,2646.465147792747,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,WARMUP,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056768873,v1.1,KXBTCMINY-27JAN01-80000.00,1768056768873,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,491,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535349051533996,-0.27464650948466,0.26464650948465995,2646.4650948465996,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=?,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056770124,v1.1,KXBTCMINY-27JAN01-80000.00,1768056770124,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,1106,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535349477212866,-0.2746465052278713,0.26464650522787125,2646.4650522787124,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056771342,v1.1,KXBTCMINY-27JAN01-80000.00,1768056771342,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,1041,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535349891662813,-0.27464650108337185,0.26464650108337184,2646.465010833718,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056772517,v1.1,KXBTCMINY-27JAN01-80000.00,1768056772517,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,1317,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.4553535029148112,-0.2746464970851888,0.2646464970851887,2646.4649708518873,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056773765,v1.1,KXBTCMINY-27JAN01-80000.00,1768056773765,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,2573,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.4553535071613922,-0.27464649283860776,0.26464649283860775,2646.4649283860776,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056775017,v1.1,KXBTCMINY-27JAN01-80000.00,1768056775017,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,3821,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535351142158415,-0.27464648857841584,0.2646464885784159,2646.464885784159,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056776270,v1.1,KXBTCMINY-27JAN01-80000.00,1768056776270,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,1468,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535351568517896,-0.274646484314821,0.2646464843148211,2646.4648431482105,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056777570,v1.1,KXBTCMINY-27JAN01-80000.00,1768056777570,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,1481,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535352010870134,-0.27464647989129864,0.26464647989129864,2646.464798912986,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056778818,v1.1,KXBTCMINY-27JAN01-80000.00,1768056778818,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,2709,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.45535352435528287,-0.2746464756447171,0.2646464756447171,2646.464756447171,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056780050,v1.1,KXBTCMINY-27JAN01-80000.00,1768056780050,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMINY-27JAN01-80000.00,90455.995,True,RESOLUTION_UNKNOWN,478,0.72,0.73,0.27,0.28,True,,0,0.73,0.28,0.4553535285474213,-0.2746464714525787,0.2646464714525787,2646.464714525787,,137.93103448275875,20665.489999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,drift_bps=0.0|vol_bps=0.0,NO_TRADE,THIN_BOOK,THIN_BOOK,"[""DEPTH_NEAR_USD:4462"", ""THIN_BOOK"", ""LAST_SHOCK:THIN_BOOK"", ""DATA:LIVE"", ""BOOK_SHA1:0e4f2d2a18"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
