ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768047522238,v1.1,KXBTC15M-26JAN100730-30,1768047522238,0,UNKNOWN,UNKNOWN,,KALSHI,KXBTC15M-26JAN100730-30,,False,RESOLUTION_UNKNOWN,0,75,83,17,25,True,,0,,,,,,,,0.0,0.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,BOOK_SANITY,BOOK_SANITY: yes_levels=13 no_levels=8 BOOK_SHA1:0b2769859b,"[""BOOK_SANITY: yes_levels=13 no_levels=8 BOOK_SHA1:0b2769859b""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047522238,v1.1,KXBTC15M-26JAN100730-30,1768047522238,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.75,0.83,0.17,0.25,True,,0,,,,,,,,1012.6582278481006,3176.1899999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:0b2769859b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047523316,v1.1,KXBTC15M-26JAN100730-30,1768047523316,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.75,0.83,0.17,0.25,True,,0,,,,,,,,1012.6582278481006,3176.1899999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:0b2769859b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047524439,v1.1,KXBTC15M-26JAN100730-30,1768047524439,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.75,0.83,0.17,0.25,True,,0,,,,,,,,1012.6582278481006,3176.1899999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:0b2769859b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047525527,v1.1,KXBTC15M-26JAN100730-30,1768047525527,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3169.6999999999994,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:2b3dd086d7"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047526613,v1.1,KXBTC15M-26JAN100730-30,1768047526613,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047527703,v1.1,KXBTC15M-26JAN100730-30,1768047527703,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047528792,v1.1,KXBTC15M-26JAN100730-30,1768047528792,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047529871,v1.1,KXBTC15M-26JAN100730-30,1768047529871,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047530963,v1.1,KXBTC15M-26JAN100730-30,1768047530963,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047532079,v1.1,KXBTC15M-26JAN100730-30,1768047532079,1768048200000,UNKNOWN,KALSHI,,KALSHI,KXBTC15M-26JAN100730-30,,False,UNSUPPORTED_RULES,0,0.81,0.83,0.17,0.19,True,,0,,,,,,,,243.90243902438908,3171.9799999999996,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,UNSUPPORTED_RULES,UNSUPPORTED_RULES,"[""DATA:LIVE"", ""BOOK_SHA1:823970880f"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
