ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative,model_name,sigma,r,d2
1768056654671,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056654671,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,2369,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056655973,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056655973,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,1963,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056657173,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056657173,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,3265,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056658482,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056658482,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,763,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056659796,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056659796,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,920,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056660995,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056660995,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,1772,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056662245,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056662245,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90452.875,True,RESOLUTION_UNKNOWN,3007,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056663481,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056663481,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.195,True,RESOLUTION_UNKNOWN,1785,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056664798,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056664798,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90450.6,True,RESOLUTION_UNKNOWN,1029,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056666080,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056666080,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.705,True,RESOLUTION_UNKNOWN,943,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056667304,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056667304,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.455,True,RESOLUTION_UNKNOWN,1293,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056668548,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056668548,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.455,True,RESOLUTION_UNKNOWN,1122,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056669752,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056669752,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.455,True,RESOLUTION_UNKNOWN,1969,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056670994,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056670994,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.455,True,RESOLUTION_UNKNOWN,3179,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056672208,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056672208,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.435,True,RESOLUTION_UNKNOWN,602,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056673440,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056673440,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.245,True,RESOLUTION_UNKNOWN,1428,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056674672,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056674672,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.245,True,RESOLUTION_UNKNOWN,2683,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056675940,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056675940,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.985,True,RESOLUTION_UNKNOWN,3934,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056677178,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056677178,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.35,True,RESOLUTION_UNKNOWN,701,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056678470,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056678470,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.35,True,RESOLUTION_UNKNOWN,1986,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056679754,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056679754,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90451.36499999999,True,RESOLUTION_UNKNOWN,3206,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056680982,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056680982,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90450.875,True,RESOLUTION_UNKNOWN,4432,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056682197,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056682197,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.87,True,RESOLUTION_UNKNOWN,1198,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056683456,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056683456,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.985,True,RESOLUTION_UNKNOWN,682,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056684693,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056684693,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,1939,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056685948,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056685948,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.975,True,RESOLUTION_UNKNOWN,3168,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056687177,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056687177,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.86499999999,True,RESOLUTION_UNKNOWN,1866,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
1768056688440,v1.1,KXBTCMAX150-25-26MAY31-149999.99,1768056688440,1780238411000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTCMAX150-25-26MAY31-149999.99,90449.945,True,RESOLUTION_UNKNOWN,1400,0.12,0.13,0.87,0.88,True,,0,,,,,,,,800.0000000000007,6841.98,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,BSM,NO_TRADE,STRIKE_UNKNOWN,STRIKE_UNKNOWN,"[""DATA:LIVE"", ""BOOK_SHA1:dbb07b9456"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,,,,,
