ts,market_id,now,market_end_ts,venue,symbol,official_required_venue,official_used_venue,official_used_endpoint,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,signal_book_arbitrage_edge_bps,signal_book_arbitrage_reason,signal_book_arbitrage_confidence,signal_book_staleness_edge_bps,signal_book_staleness_reason,signal_book_staleness_confidence,arb_cost_cents,arb_edge_cents
1768172908884,KALSHI-TEST-DEEP,1768172908884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768172969391,KALSHI-TEST-DEEP,1768172969391,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173029890,KALSHI-TEST-DEEP,1768173029890,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173090390,KALSHI-TEST-DEEP,1768173090390,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173150884,KALSHI-TEST-DEEP,1768173150884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173211375,KALSHI-TEST-DEEP,1768173211375,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173271885,KALSHI-TEST-DEEP,1768173271885,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173332385,KALSHI-TEST-DEEP,1768173332385,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173392881,KALSHI-TEST-DEEP,1768173392881,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173453379,KALSHI-TEST-DEEP,1768173453379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173513888,KALSHI-TEST-DEEP,1768173513888,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173574415,KALSHI-TEST-DEEP,1768173574415,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173634883,KALSHI-TEST-DEEP,1768173634883,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173695382,KALSHI-TEST-DEEP,1768173695382,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173755887,KALSHI-TEST-DEEP,1768173755887,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173816387,KALSHI-TEST-DEEP,1768173816387,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173876887,KALSHI-TEST-DEEP,1768173876887,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173937386,KALSHI-TEST-DEEP,1768173937386,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768173997536,KALSHI-TEST-DEEP,1768173997536,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174058379,KALSHI-TEST-DEEP,1768174058379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174118881,KALSHI-TEST-DEEP,1768174118881,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174179385,KALSHI-TEST-DEEP,1768174179385,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174239890,KALSHI-TEST-DEEP,1768174239890,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174300379,KALSHI-TEST-DEEP,1768174300379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174360882,KALSHI-TEST-DEEP,1768174360882,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174421380,KALSHI-TEST-DEEP,1768174421380,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174481884,KALSHI-TEST-DEEP,1768174481884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174542395,KALSHI-TEST-DEEP,1768174542395,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174602893,KALSHI-TEST-DEEP,1768174602893,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174663384,KALSHI-TEST-DEEP,1768174663384,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174723877,KALSHI-TEST-DEEP,1768174723877,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174784400,KALSHI-TEST-DEEP,1768174784400,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174844883,KALSHI-TEST-DEEP,1768174844883,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174905395,KALSHI-TEST-DEEP,1768174905395,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768174965886,KALSHI-TEST-DEEP,1768174965886,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175026383,KALSHI-TEST-DEEP,1768175026383,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175086900,KALSHI-TEST-DEEP,1768175086900,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175147392,KALSHI-TEST-DEEP,1768175147392,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175207883,KALSHI-TEST-DEEP,1768175207883,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175268383,KALSHI-TEST-DEEP,1768175268383,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175328880,KALSHI-TEST-DEEP,1768175328880,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175389385,KALSHI-TEST-DEEP,1768175389385,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175449378,KALSHI-TEST-DEEP,1768175449378,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175509825,KALSHI-TEST-DEEP,1768175509825,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175570369,KALSHI-TEST-DEEP,1768175570369,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175631388,KALSHI-TEST-DEEP,1768175631388,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175691882,KALSHI-TEST-DEEP,1768175691882,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175752384,KALSHI-TEST-DEEP,1768175752384,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175812885,KALSHI-TEST-DEEP,1768175812885,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175873386,KALSHI-TEST-DEEP,1768175873386,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175933881,KALSHI-TEST-DEEP,1768175933881,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768175994392,KALSHI-TEST-DEEP,1768175994392,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176054889,KALSHI-TEST-DEEP,1768176054889,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176115390,KALSHI-TEST-DEEP,1768176115390,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176175879,KALSHI-TEST-DEEP,1768176175879,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176236379,KALSHI-TEST-DEEP,1768176236379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176296884,KALSHI-TEST-DEEP,1768176296884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176357087,KALSHI-TEST-DEEP,1768176357087,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176417364,KALSHI-TEST-DEEP,1768176417364,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
