ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768005957305,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005957305,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005958565,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005958565,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005959676,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005959676,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005960781,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005960781,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005961884,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005961884,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005962989,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005962989,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005964103,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005964103,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005965223,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005965223,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005966328,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005966328,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
1768005967440,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,1768005967440,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C30F534848E-2BBF7276955,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,optimistic,True,0,50,0,0.0,0.0,0.0,0.0
