ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768004987165,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004987165,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004988339,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004988339,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004989432,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004989432,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004990526,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004990526,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004991628,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004991628,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004992727,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004992727,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004993827,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004993827,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004994926,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004994926,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004996022,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004996022,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
1768004997118,v1.1,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,1768004997118,0,UNKNOWN,UNKNOWN,,KALSHI,KXMVESPORTSMULTIGAMEEXTENDED-S2025C71CB7017DB-64B74067F5E,,False,RESOLUTION_UNKNOWN,0,0.6,0.62,,,True,,0,,,,,,,,333.3,1000.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,"STRATEGY_ERROR:StaleEdgeStrategy.evaluate_market() missing 4 required positional arguments: 'token_id', 'rules_text', 'market_end_ts_ms', and 'now_ts_ms'",,[],0.0,0.0,0.0,0,False,,conservative,True,0,50,0,0.0,0.0,0.0,0.0
