ts,schema_version,market_id,now,market_end_ts,official_required_venue,official_used_venue,official_used_endpoint,venue,symbol,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,fill_mode,fill_feasible,fill_slippage_cents,fill_depth_required,fill_depth_used,arb_cost_cents,arb_cost_cents_conservative,arb_edge_cents,arb_edge_cents_conservative
1768047759179,v1.1,KXBTC2026200-27JAN01-200000,1768047759179,0,UNKNOWN,UNKNOWN,,KALSHI,KXBTC2026200-27JAN01-200000,,False,RESOLUTION_UNKNOWN,0,13,14,86,87,True,,0,,,,,,,,0.0,0.0,UNKNOWN,UNKNOWN,,VENUE,,NO_TRADE,BOOK_SANITY,BOOK_SANITY: yes_levels=13 no_levels=36 BOOK_SHA1:d18299926b,"[""BOOK_SANITY: yes_levels=13 no_levels=36 BOOK_SHA1:d18299926b""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047759181,v1.1,KXBTC2026200-27JAN01-200000,1768047759181,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90620.565,True,RESOLUTION_UNKNOWN,1096,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047760428,v1.1,KXBTC2026200-27JAN01-200000,1768047760428,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.875,True,RESOLUTION_UNKNOWN,1682,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047761606,v1.1,KXBTC2026200-27JAN01-200000,1768047761606,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90620.225,True,RESOLUTION_UNKNOWN,1298,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21022.239999999998,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d377184cab"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047762779,v1.1,KXBTC2026200-27JAN01-200000,1768047762779,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1186,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,20997.340000000004,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:b0d4a3e714"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047763956,v1.1,KXBTC2026200-27JAN01-200000,1768047763956,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,809,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047765132,v1.1,KXBTC2026200-27JAN01-200000,1768047765132,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1366,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047766295,v1.1,KXBTC2026200-27JAN01-200000,1768047766295,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,2570,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047767498,v1.1,KXBTC2026200-27JAN01-200000,1768047767498,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1381,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047768708,v1.1,KXBTC2026200-27JAN01-200000,1768047768708,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1899,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047769912,v1.1,KXBTC2026200-27JAN01-200000,1768047769912,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1609,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047771105,v1.1,KXBTC2026200-27JAN01-200000,1768047771105,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,2834,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047772332,v1.1,KXBTC2026200-27JAN01-200000,1768047772332,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,4039,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047773531,v1.1,KXBTC2026200-27JAN01-200000,1768047773531,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,5260,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047774751,v1.1,KXBTC2026200-27JAN01-200000,1768047774751,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,1297,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047775954,v1.1,KXBTC2026200-27JAN01-200000,1768047775954,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90618.965,True,RESOLUTION_UNKNOWN,2482,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047777135,v1.1,KXBTC2026200-27JAN01-200000,1768047777135,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90629.33499999999,True,RESOLUTION_UNKNOWN,1774,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047778350,v1.1,KXBTC2026200-27JAN01-200000,1768047778350,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90629.33499999999,True,RESOLUTION_UNKNOWN,1415,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047779580,v1.1,KXBTC2026200-27JAN01-200000,1768047779580,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90629.33499999999,True,RESOLUTION_UNKNOWN,745,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047780806,v1.1,KXBTC2026200-27JAN01-200000,1768047780806,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90629.33499999999,True,RESOLUTION_UNKNOWN,1942,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047781991,v1.1,KXBTC2026200-27JAN01-200000,1768047781991,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90626.955,True,RESOLUTION_UNKNOWN,1479,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047783199,v1.1,KXBTC2026200-27JAN01-200000,1768047783199,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90626.955,True,RESOLUTION_UNKNOWN,970,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047784378,v1.1,KXBTC2026200-27JAN01-200000,1768047784378,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90626.955,True,RESOLUTION_UNKNOWN,2181,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
1768047785591,v1.1,KXBTC2026200-27JAN01-200000,1768047785591,1798779600000,UNKNOWN,COINBASE,https://api.exchange.coinbase.com/products/BTC-USD/ticker,KALSHI,KXBTC2026200-27JAN01-200000,90626.955,True,RESOLUTION_UNKNOWN,3408,0.13,0.14,0.86,0.87,True,,0,,,,,,,,740.7407407407413,21066.97,KALSHI_PRICE_THRESHOLD,BTC-USD,,VENUE,,NO_TRADE,MODEL_WARMUP,MODEL_WARMUP,"[""WARMUP:0/5"", ""DATA:LIVE"", ""BOOK_SHA1:d18299926b"", ""EXEC:PAPER""]",0.0,0.0,0.0,0,False,,,,,,,,,,
